# Document with the sample ids and the antimicrobials that have been tested with
sample_ID,ampicillin,cefoxitin,chloramphenicol,ciprofloxacin,gentamicin,nalidixic acid,tetracycline
SRR3933084,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933085,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933086,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280560,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR4280561,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280562,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280563,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280564,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280565,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280566,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280567,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 8.0,MIC: 2.0,MIC: 32.0
SRR4280568,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR4280569,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR4280572,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280573,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280574,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280575,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280576,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280577,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR4280578,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280579,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280580,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280581,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR4280582,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR4280583,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280584,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR4280585,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280586,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280587,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280588,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280589,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR4280590,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280591,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280592,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280593,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280594,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR4280595,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR4280596,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280597,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR4280598,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280599,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280600,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280601,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280602,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR4280603,MIC: 32.0,MIC: 32.0,MIC: 2.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR4280604,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280605,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR4280606,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280607,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280608,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280609,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280610,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280612,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280613,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280614,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280615,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280616,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280617,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR4280618,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280619,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280620,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR4280621,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280622,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR4280623,MIC: 32.0,MIC: 4.0,MIC: 16.0,MIC: 0.06,MIC: 0.25,MIC: 8.0,MIC: 32.0
SRR4280624,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280625,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR4280626,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR4280627,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR4280628,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280629,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR4280631,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR4280632,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR4280634,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR4280635,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280636,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR4280637,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR4280638,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR4280639,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR4280640,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280641,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280642,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280643,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR4280644,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280645,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR4280646,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR4280647,MIC: 32.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
